id,text,class,ProcessedText,ProcessedText_length
4653,Got hired for a new job orientation/training on Tuesday. Now the question is... when do I quit my current job?... https://t.co/oxs9D9S6jj,1,got hired for a new job orientation/training on tuesday. now the question is... when do i quit my current job?... https://t.co/oxs9d9s6jj,21
5264,Girl you know Im unemployed trynna be fancy,0,girl you know im unemployed trynna be fancy,8
870,RT @AlisaValentin: Boxed In: How a Criminal Record Keeps You Unemployed For Life | The Nation http://t.co/LWHUF7VRJy via @thenation,0,rt @alisavalentin: boxed in: how a criminal record keeps you unemployed for life | the nation http://t.co/lwhuf7vrjy via @thenation,19
2023,My sudden job change is proof of this. Fired 1/14 hired 1/23 at a better job. God is good we just ha http://t.co/xLQj6tqut2,1,my sudden job change is proof of this. fired 1/14 hired 1/23 at a better job. god is good we just ha http://t.co/xlqj6tqut2,23
165,I came to dance and literally got hired to work here lol my first day is today Im FR LIT 🙌🏻,1,i came to dance and literally got hired to work here lol my first day is today im fr lit 🙌🏻,21
8308,Well yesterday was my first hired day at the place Ive been working as a temp for several months.,1,well yesterday was my first hired day at the place ive been working as a temp for several months.,19
8790,Looking to buy a house for a 50% discount of fair market value? We fund em #HUD #Housinghttp://t.co/CocoR9GpYA,0,looking to buy a house for a 50% discount of fair market value? we fund em #hud #housinghttp://t.co/cocor9gpya,18
6895,Honestly getting fired by this President might be the best item you can put on a resume. https://t.co/d0stPRIJox,0,honestly getting fired by this president might be the best item you can put on a resume. https://t.co/d0stprijox,18
2266,Looking for a job in #Management? 100s of new positions were added to the BRR Job Board: https://t.co/ZNPyvVdGA2 https://t.co/17jKo4AFu6,0,looking for a job in #management? 100s of new positions were added to the brr job board: https://t.co/znpyvvdga2 https://t.co/17jko4afu6,19
2335,oh man im like unemployed for three days. but also new job in three days! also also three day weekend!,1,oh man im like unemployed for three days. but also new job in three days! also also three day weekend!,20
2431,has anyone hired @SafyHallanFarah to write an oral history of hot cheetos yet?!?!?!,0,has anyone hired @safyhallanfarah to write an oral history of hot cheetos yet?!?!?!,13
8831,Its official -- I have now hired my 3rd employee who decided to just not show up for the first day of work. I am... http://t.co/zpHRQ2FnaT,0,its official -- i have now hired my 3rd employee who decided to just not show up for the first day of work. i am... http://t.co/zphrq2fnat,26
1058,Currently applying for jobs....,0,currently applying for jobs....,4
8843,i got hired at journeys almost 2 weeks ago and the manager still hasnt given me my schedule or told me when i start https://t.co/2YMXeWXEl3,1,i got hired at journeys almost 2 weeks ago and the manager still hasnt given me my schedule or told me when i start https://t.co/2ymxewxel3,25
8177,I am currently irate over an NPR news story that touches my life and my job every day. @maureenhigginsj,0,i am currently irate over an npr news story that touches my life and my job every day. @maureenhigginsj,19
8310,Bae got hired at his job a month ago. They just called him to start tonight. And I got hired at my job 2day and start training Saturday.,1,bae got hired at his job a month ago. they just called him to start tonight. and i got hired at my job 2day and start training saturday.,28
8336,I Got Hired At A Bangladesh Sweatshop. Meet My 9-Year-Old Boss http://t.co/lSEN9TGK9s,1,i got hired at a bangladesh sweatshop. meet my 9-year-old boss http://t.co/lsen9tgk9s,12
34,I got laid off two weeks ago now I got another job # All can do is thank God,1,i got laid off two weeks ago now i got another job # all can do is thank god,19
5782,Cool thing about my job is that Im off by the time my day started when I was unemployed... so I can still game early,0,cool thing about my job is that im off by the time my day started when i was unemployed... so i can still game early,25
4082,I got hired at @armani today so thats cool,1,i got hired at @armani today so thats cool,9
8182,Currently trying to figure out how much it costs to rent a monkey. Ah sometimes the job being a manager ceases to amaze me,0,currently trying to figure out how much it costs to rent a monkey. ah sometimes the job being a manager ceases to amaze me,24
6588,Kinda quit / got fired today  but I also still am probably employed thats all fucked up 😂,0,kinda quit / got fired today  but i also still am probably employed thats all fucked up 😂,19
6306,I wrote myself a letter earlier this week and placed it under my pillow I found it today it read simply quit fucking around.,0,i wrote myself a letter earlier this week and placed it under my pillow i found it today it read simply quit fucking around.,24
113,My boss at Shelterwood (Dillon) who re-hired me quit. Yesterday was his last day. Weird.,0,my boss at shelterwood (dillon) who re-hired me quit. yesterday was his last day. weird.,15
8240,Dad gets daughter dream dress. Use my #famcode q4qoy to sign up. #DaddyDaughter #free #momlife #wahm #wah #makemoneyonline #Workathome #referAfriend #referrals #thefamlyapp https://t.co/mnx8PcJeIb,0,dad gets daughter dream dress. use my #famcode q4qoy to sign up. #daddydaughter #free #momlife #wahm #wah #makemoneyonline #workathome #referafriend #referrals #thefamlyapp https://t.co/mnx8pcjeib,23
5260,Only people who can talk shit to me are unemployed people theyre truly living,0,only people who can talk shit to me are unemployed people theyre truly living,14
5790,Hell yeah I got the job! :) It all started thanks to http://t.co/4AFhqX1nIh #unemployed #resume,1,hell yeah i got the job! :) it all started thanks to http://t.co/4afhqx1nih #unemployed #resume,15
6759,Today is my 2nd day working a new job at a work-from-home position!,1,today is my 2nd day working a new job at a work-from-home position!,13
7168,Fired... I guess me and a job werent meant to be 😂 #unemployed,0,fired... i guess me and a job werent meant to be 😂 #unemployed,13
8278,Just had a visit from the now-retired supervisor who hired me for my first job at my current library. Showed off new stuff. #librarylife,1,just had a visit from the now-retired supervisor who hired me for my first job at my current library. showed off new stuff. #librarylife,24
287,I got hired at riverdale last night tho .. O.o too bad Im not gonna work there LoLoL,1,i got hired at riverdale last night tho .. o.o too bad im not gonna work there lolol,18
2922,Yall today I was offered a full time position with my temp job so NOW YA GIRL HAS A FULL TIME JOB SUCK IT,1,yall today i was offered a full time position with my temp job so now ya girl has a full time job suck it,24
8164,Currently crying at work because my job depresses me and makes me really suicidal with no joke.,1,currently crying at work because my job depresses me and makes me really suicidal with no joke.,17
5807,I havent been unemployed for 4 years its going to feel weird starting a new job,1,i havent been unemployed for 4 years its going to feel weird starting a new job,16
374,I am Looking for work in fixing #computers or #security #jobs.https://t.co/pI6e6haFmF #resumes #careers,0,i am looking for work in fixing #computers or #security #jobs.https://t.co/pi6e6hafmf #resumes #careers,13
3405,Needless to say anybody know anyone hiring? #Imightgetfired,0,needless to say anybody know anyone hiring? #imightgetfired,8
7802,I am currently open for #commissions right now. If you want some of my work but cannot afford the commission prices visit my #Patreon !!,0,i am currently open for #commissions right now. if you want some of my work but cannot afford the commission prices visit my #patreon !!,25
4007,I recently hired a personal trainer. Because I missed having a man in my life asking me to pick up his dead weight. #ikid,0,i recently hired a personal trainer. because i missed having a man in my life asking me to pick up his dead weight. #ikid,24
3658,Wow what a change working full time but I love my new job and man am I getting into shape walking and climbing stairs all day..LOL,1,wow what a change working full time but i love my new job and man am i getting into shape walking and climbing stairs all day..lol,26
4739,Any jobs hiring???,0,any jobs hiring???,3
3014,I recently started working here and I already hate it,1,i recently started working here and i already hate it,10
4013,This new job I got hired for&gt;&gt;&gt;&gt;,1,this new job i got hired for&gt;&gt;&gt;&gt;,7
2649,Should someone get fired or promoted for this makeover? RT American Airlines unveils new look http://t.co/ROaER01F via @USATODAY,0,should someone get fired or promoted for this makeover? rt american airlines unveils new look http://t.co/roaer01f via @usatoday,18
105,on a brighter note I got hired today so Im stoked n I start tomorrow,1,on a brighter note i got hired today so im stoked n i start tomorrow,15
4171,I been unemployed for 8 months yet have years experience  been working since 18. Yet my new provider pushes work4dole on second interview?!,0,i been unemployed for 8 months yet have years experience  been working since 18. yet my new provider pushes work4dole on second interview?!,24
2237,A month ago I was unemployed and now next week I have work every day,1,a month ago i was unemployed and now next week i have work every day,15
7887,My boss called me a quitter for leaving but I would rather make $5 more at my new job so idgaf,1,my boss called me a quitter for leaving but i would rather make $5 more at my new job so idgaf,21
7817,My current job sucks ass and I start my new job on Tuesday. Current job doesnt know about new job. Do I quit on Sunday or just do it now?,1,my current job sucks ass and i start my new job on tuesday. current job doesnt know about new job. do i quit on sunday or just do it now?,30
1684,I quit my job today lol Going to start looking for a new job,0,i quit my job today lol going to start looking for a new job,14
937,Today I got a paid summer lab position bought a suit got to see my family from CT and got a new car!!! Its been a damn good day.,1,today i got a paid summer lab position bought a suit got to see my family from ct and got a new car!!! its been a damn good day.,29
9453,I am happy today. Good. Time to get some food and do some work on Unemployed. Season 2 premiere is scary really liking what I have though,0,i am happy today. good. time to get some food and do some work on unemployed. season 2 premiere is scary really liking what i have though,27
7510,I am  unemployed assistance would be appreciated regarding any employment opportunities. LinkedIn Profile:  http://t.co/EIxW4D8aE6,0,i am  unemployed assistance would be appreciated regarding any employment opportunities. linkedin profile:  http://t.co/eixw4d8ae6,16
6747,Been working at my new job for about six months temporarily though I thought but got a permanent position this morning. My start date is 4/6,0,been working at my new job for about six months temporarily though i thought but got a permanent position this morning. my start date is 4/6,26
1939,I recently got a job at Tijuana Flats. I already hate my life already,1,i recently got a job at tijuana flats. i already hate my life already,14
8341,Krogers fired me then called me to talk then Im hired again now Im calling saying I quit... Lol fuck them,0,krogers fired me then called me to talk then im hired again now im calling saying i quit... lol fuck them,21
8505,damn today is a blessed day for me 1st got a 2nd job and also got a intern job in my physical therapy career,1,damn today is a blessed day for me 1st got a 2nd job and also got a intern job in my physical therapy career,24
4923,Well I sure do love my life. Six months of unemployment Im finally hired and Im cashiered after three days. Theyre over-staffed. Damn.,1,well i sure do love my life. six months of unemployment im finally hired and im cashiered after three days. theyre over-staffed. damn.,23
795,I am currently bored. If you are in a position to remedy this situation feel free to contact me,0,i am currently bored. if you are in a position to remedy this situation feel free to contact me,19
4103,I GOT HIRED TODAY HELL YEAH http://t.co/aU08Pl890N,1,i got hired today hell yeah http://t.co/au08pl890n,7
936,I got offered a position today yall...WHOOP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,i got offered a position today yall...whoop!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,7
4083,I got hired to hamburger stand on Monday &amp; now I got hired at Hollister today woo 💯😂,1,i got hired to hamburger stand on monday &amp; now i got hired at hollister today woo 💯😂,18
6163,My new position didnt have a title so my boss and my big boss just made one up. lol Ill take it.,1,my new position didnt have a title so my boss and my big boss just made one up. lol ill take it.,22
8977,Im on unemployment seeking the next right career move! My current job focus is for a Sales Manager position,0,im on unemployment seeking the next right career move! my current job focus is for a sales manager position,19
2786,today i got watermelon and cajun breaded shrimp at work &lt;3&lt;3&lt;3,0,today i got watermelon and cajun breaded shrimp at work &lt;3&lt;3&lt;3,11
3221,Got laid off and paid today. W.e. Im in the union I start working in the next 2 days.,1,got laid off and paid today. w.e. im in the union i start working in the next 2 days.,19
1566,my work should just fire me now they keep threatening my job like Im gonna quit,0,my work should just fire me now they keep threatening my job like im gonna quit,16
3982,I just knew I was gone get hired today walk in with positive vibes youll get a positive outcome!,1,i just knew i was gone get hired today walk in with positive vibes youll get a positive outcome!,19
5713,I got laid off.  Why is not an emergency?  http://t.co/s8LUiWqMx2,0,i got laid off.  why is not an emergency?  http://t.co/s8luiwqmx2,12
5218,JOB FAIR THIS WEEK: Are you laid off from the coal industry and interested in a career in utility services?... https://t.co/X5zUNZGjmP,0,job fair this week: are you laid off from the coal industry and interested in a career in utility services?... https://t.co/x5zunzgjmp,21
6667,I lost my voice and can not teach today. (if you are a teacher or need to talk for any reason at your job) Actually you can not call in ...,0,i lost my voice and can not teach today. (if you are a teacher or need to talk for any reason at your job) actually you can not call in ...,31
5937,One of these day Im gone get fired.,0,one of these day im gone get fired.,8
5544,Worried You Might Be Laid Off? Heres What To Do https://t.co/BkwmL77qNu | https://t.co/ndWiFlF4vo https://t.co/GsurPLRL1G,0,worried you might be laid off? heres what to do https://t.co/bkwml77qnu | https://t.co/ndwiflf4vo https://t.co/gsurplrl1g,14
7519,I Am Currently Unemployed and I Will Be Receiving $20k From A Settlement I Could Use Some Advice - https://t.co/n7fgL3fDFR #taxreturn #ta…,0,i am currently unemployed and i will be receiving $20k from a settlement i could use some advice - https://t.co/n7fgl3fdfr #taxreturn #ta…,22
97,I just got hired and today is my first day and I already really dont wanna go to work,1,i just got hired and today is my first day and i already really dont wanna go to work,19
2057,Looking for a #new and #exciting #job that #pays well? Let #Forbes walk you through the Top Ten selection. #hired http://t.co/jBmzDRUiXy,0,looking for a #new and #exciting #job that #pays well? let #forbes walk you through the top ten selection. #hired http://t.co/jbmzdruixy,21
1344,Interested in a #Retail #job near #Mesquite TX? This could be a great fit: https://t.co/uD484Gxn8y #Hiring #CareerArc,0,interested in a #retail #job near #mesquite tx? this could be a great fit: https://t.co/ud484gxn8y #hiring #careerarc,17
4649,Quitting before I ever started hahaha. #hired me but never said shit so guess theres no point,1,quitting before i ever started hahaha. #hired me but never said shit so guess theres no point,17
1325,Heres a compelling scientific reason to quit a job you hate https://t.co/4i7GGdxAHT,0,heres a compelling scientific reason to quit a job you hate https://t.co/4i7ggdxaht,12
965,I have a class in 2 hours and then I can come back home and sleep...NOT! and I have to train for a position I got hired for ugh!,1,i have a class in 2 hours and then i can come back home and sleep...not! and i have to train for a position i got hired for ugh!,29
3208,@E_Megas I am looking for freelance gigs. I was laid off a steady 3 year gig. This is the longest Ive been out of work.,0,@e_megas i am looking for freelance gigs. i was laid off a steady 3 year gig. this is the longest ive been out of work.,25
926,I got a salaried position yesterday as a Marketing Consultant. #Sohappy,1,i got a salaried position yesterday as a marketing consultant. #sohappy,11
9488,Sooooo... I got a weekend off and no plans...... unemployed for the next 3 days......  Tuesday the.page is brand new!....,1,sooooo... i got a weekend off and no plans...... unemployed for the next 3 days......  tuesday the.page is brand new!....,21
9197,Lost Your Job? Dont Panic About Your Student Loans http://t.co/dhXLymJXxi #Debt #News #Student #Loans #Unemployed #Job #Money,0,lost your job? dont panic about your student loans http://t.co/dhxlymjxxi #debt #news #student #loans #unemployed #job #money,17
8344,I just got hired Nd I just got fired last week.,1,i just got hired nd i just got fired last week.,11
2586,Thinking of making a career change?  Check out the best jobs of 2014 http://t.co/ioLf5ntGf0 @forbes #fromfiredtohired,0,thinking of making a career change?  check out the best jobs of 2014 http://t.co/iolf5ntgf0 @forbes #fromfiredtohired,17
4882,anyone know anywhere that is hiring/ a good place to work? #brokebitch,0,anyone know anywhere that is hiring/ a good place to work? #brokebitch,12
2017,So Im starting this new job at a news station the same day SmackDown is in town. Holding out hope someone shows ip to promote on my 1st day,1,so im starting this new job at a news station the same day smackdown is in town. holding out hope someone shows ip to promote on my 1st day,29
8302,In other news I got hired at McDonalds 5 years ago today. That worked out well.,0,in other news i got hired at mcdonalds 5 years ago today. that worked out well.,16
1313,You might be tempted to abandon your dog and your family and stay in #Tasmania. Its really quite a place. http://t.co/QQTOOxdWMj #australia,0,you might be tempted to abandon your dog and your family and stay in #tasmania. its really quite a place. http://t.co/qqtooxdwmj #australia,22
5906,Recently got a job. I guess you can say Ill be spending my money very wisely. #comicbooks http://t.co/mOEbmxfnBe,1,recently got a job. i guess you can say ill be spending my money very wisely. #comicbooks http://t.co/moebmxfnbe,18
7534,I am now unemployed. Woo,0,i am now unemployed. woo,5
9466,officially unemployed. i have no idea what im doing at the moment but im opening up my season this saturday in ellensburg,0,officially unemployed. i have no idea what im doing at the moment but im opening up my season this saturday in ellensburg,22
1884,@SeanMMorrison Btw I am very glad the County Commissioners repealed the soda tax and cut the budget.  While I feel for those that were laid off our system is bloated and we need to live within our means.  Thank you very much for taking action. 👍😄,0,@seanmmorrison btw i am very glad the county commissioners repealed the soda tax and cut the budget.  while i feel for those that were laid off our system is bloated and we need to live within our means.  thank you very much for taking action. 👍😄,48
6183,Ive been in my new position for 2 hours and have booked my first ever business trip. #EEK #nervous #help,1,ive been in my new position for 2 hours and have booked my first ever business trip. #eek #nervous #help,20
921,Got hired  t best buy mobile last week &amp; today I have an interview with FedEx for a customer service rep position! #needthat-,1,got hired  t best buy mobile last week &amp; today i have an interview with fedex for a customer service rep position! #needthat-,24
4731,Yes! I got called into work!!! Goodbye unemployment!,1,yes! i got called into work!!! goodbye unemployment!,8
3487,This week: nearly died great interview for a cool position and confirmed for an position that will take me all over the U.S. #life,1,this week: nearly died great interview for a cool position and confirmed for an position that will take me all over the u.s. #life,24
3854,Fuck unemployment!!!!!! I needed the money weeks ago!!!!!!!,0,fuck unemployment!!!!!! i needed the money weeks ago!!!!!!!,8
8701,Looking for a Fun and Flexible Work at Home Job? https://t.co/SfpOfgnTKg #Moms #Jobs https://t.co/67ZAk0RCCC,0,looking for a fun and flexible work at home job? https://t.co/sfpofgntkg #moms #jobs https://t.co/67zak0rccc,14
3300,I got fired today then hired seconds later HA!! #MyLife,1,i got fired today then hired seconds later ha!! #mylife,10
5896,Now On my way to my first corporate job which I got on my own #blessed . NEVER GIVE UP !,1,now on my way to my first corporate job which i got on my own #blessed . never give up !,21
6527,I am searching for industry professionals that would like to be part of our academic-industry committee. This is a volunteer position.,0,i am searching for industry professionals that would like to be part of our academic-industry committee. this is a volunteer position.,21
1621,I am thinking to quit my daytime #job. Because I earn more with this #SEO tool. http://t.co/5lqXqxLofN #IT #tech #dev #TweetMyJobs,0,i am thinking to quit my daytime #job. because i earn more with this #seo tool. http://t.co/5lqxqxlofn #it #tech #dev #tweetmyjobs,21
2541,Looking for a #Academic #Psychiatrist Position Available #jobs https://t.co/eZ2ERrcrEX https://t.co/pKuZmCStvm,0,looking for a #academic #psychiatrist position available #jobs https://t.co/ez2errcrex https://t.co/pkuzmcstvm,10
4940,Got hired on the spot at my interview 2day!! Now I need 2 more jobs so I can have 4 total..,1,got hired on the spot at my interview 2day!! now i need 2 more jobs so i can have 4 total..,21
51,21 year old and I recently moved out now I may be getting laid off? - https://t.co/n7fgL3fDFR #taxreturn #taxes #taxrefund #personalfinan…,0,21 year old and i recently moved out now i may be getting laid off? - https://t.co/n7fgl3fdfr #taxreturn #taxes #taxrefund #personalfinan…,21
6657,Today I read the whole book of Job Made me wonder did I lose my soul ?,0,today i read the whole book of job made me wonder did i lose my soul ?,17
3967,So I lost a job opportunity b/c of an idiot receptionist but they hired me for something I didnt even apply for?,1,so i lost a job opportunity b/c of an idiot receptionist but they hired me for something i didnt even apply for?,22
7979,Here is a  fact of life for you: If youre in Starbucks after 10:30 am  your unemployed,0,here is a  fact of life for you: if youre in starbucks after 10:30 am  your unemployed,19
6149,My new job is a jizz mopper apprentice position. I hope one day I can actually be a jizz mopper =/  https://t.co/ZM13EiqhXJ,0,my new job is a jizz mopper apprentice position. i hope one day i can actually be a jizz mopper =/  https://t.co/zm13eiqhxj,23
6135,First day on my new position and mid day thru it all my boss hands me a beer. Life is good!,1,first day on my new position and mid day thru it all my boss hands me a beer. life is good!,21
2768,My co workers found out I get weekends off and I got asked like 5 times to cover shifts yesterday and today,0,my co workers found out i get weekends off and i got asked like 5 times to cover shifts yesterday and today,22
6197,I got a supervisor position and Ive been at my new job for 3 weeks.. Hustlin on fleek,1,i got a supervisor position and ive been at my new job for 3 weeks.. hustlin on fleek,18
1025,Man I am not a morning person at all and I where I just got hired I have like four shifts at 7 and 8AM! I asked for day shifts tf!,1,man i am not a morning person at all and i where i just got hired i have like four shifts at 7 and 8am! i asked for day shifts tf!,31
5010,I almost got fired multiple times today. I better stop arguing with my supervisor,0,i almost got fired multiple times today. i better stop arguing with my supervisor,14
4176,Im currently unemployed,0,im currently unemployed,3
4114,Got hired...now I have to start waking up early again!,1,got hired...now i have to start waking up early again!,10
297,Got hired at my favorite Cannibus Club Dispensary they said I come in there so much to buy edibles and weed lol,1,got hired at my favorite cannibus club dispensary they said i come in there so much to buy edibles and weed lol,22
4654,I quit my job yesterday as a mechanic today I start a new job as a car sales person at a dealership. Whos looking to buy a car???,1,i quit my job yesterday as a mechanic today i start a new job as a car sales person at a dealership. whos looking to buy a car???,28
5081,Why do I have the worst luck with spas🤦🏻‍♀️ I been at my new job for 2 weeks and my boss just got fired so we have no manager and were locked out of our booking system so we can’t see or make any appointments it’s the hottest mess 😂😂,1,why do i have the worst luck with spas🤦🏻‍♀️ i been at my new job for 2 weeks and my boss just got fired so we have no manager and were locked out of our booking system so we can’t see or make any appointments it’s the hottest mess 😂😂,50
4062,Got hired today and now off to the keys with the First Lady things are looking up,1,got hired today and now off to the keys with the first lady things are looking up,17
9421,Just canceled my unemployment before my first check came in :-) #hired,1,just canceled my unemployment before my first check came in :-) #hired,12
8512,yall today i got a temp job at refinery29 then got it taken from me but now im drinking rosé so everything is ok now,1,yall today i got a temp job at refinery29 then got it taken from me but now im drinking rosé so everything is ok now,25
7515,Currently unemployed.,0,currently unemployed.,2
4627,So today I got promoted again but not what I wanted.. Because my supervisor quit my manager gave the roll of Supervisor of the Detailers...,0,so today i got promoted again but not what i wanted.. because my supervisor quit my manager gave the roll of supervisor of the detailers...,25
8738,Our promotions director Jesse Millgate (or Mr. Millgato) teaching the DJ class earlier this week. https://t.co/IwOhzSZX3o,0,our promotions director jesse millgate (or mr. millgato) teaching the dj class earlier this week. https://t.co/iwohzszx3o,16
2015,I unknowingly started my new job today so yeah thats great,1,i unknowingly started my new job today so yeah thats great,11
1770,@highartlocalnws (I got laid off back in June so this was the oh thank fuck I wont be unemployed forever job.),0,@highartlocalnws (i got laid off back in june so this was the oh thank fuck i wont be unemployed forever job.),21
8292,Today Im rocking that Newly Employed Glow #Hired,1,today im rocking that newly employed glow #hired,8
4147,Are you currently unemployed... are you interested to find work in the healthcare field...Join Cardiac Connection... http://t.co/r2udPR9g2H,0,are you currently unemployed... are you interested to find work in the healthcare field...join cardiac connection... http://t.co/r2udpr9g2h,17
1958,I recently started at Stryker and like everyone I had the New Job Jitters.  Here are some great tips to minimize…https://t.co/6nhgxWdljT,1,i recently started at stryker and like everyone i had the new job jitters.  here are some great tips to minimize…https://t.co/6nhgxwdljt,22
186,Its a good day working at Chipotle is awesome and I just got hired at Jamba,1,its a good day working at chipotle is awesome and i just got hired at jamba,16
8244,Digit Launches an App to Help Manage Your Automatic Savings and Balances #finance #savemoney #itworks  https://t.co/5bCCm9pbLq,0,digit launches an app to help manage your automatic savings and balances #finance #savemoney #itworks  https://t.co/5bccm9pblq,17
3537,Applied to a job a few days ago.then it was reposted as two separate positions.CAN YOU SEND ME A LETTER OF DECLINATION,0,applied to a job a few days ago.then it was reposted as two separate positions.can you send me a letter of declination,22
2134,Searching for #work in Richmond IN? Send your #resume to Ivy Tech Community College. http://t.co/RfpHrcluE3 #gethired,0,searching for #work in richmond in? send your #resume to ivy tech community college. http://t.co/rfphrclue3 #gethired,16
4434,Since the start of the NBA season I am up $4 in fanduel. Currently considering quitting my day job.,0,since the start of the nba season i am up $4 in fanduel. currently considering quitting my day job.,19
3339,Got fired last week got hired this week lol,1,got fired last week got hired this week lol,9
5731,Realized today during my 1st staycation in 4 years that over 15 years Ive been unemployed for only 3 months. Im either lucky or clingy.,0,realized today during my 1st staycation in 4 years that over 15 years ive been unemployed for only 3 months. im either lucky or clingy.,25
938,Damn I got interviewed first and a girl was getting interviewed after me for the same position but I got hired on the spot hahaha,1,damn i got interviewed first and a girl was getting interviewed after me for the same position but i got hired on the spot hahaha,25
7677,@angel_cortez78 no Im not.  Im laid off and Im bored.   This is a distraction 2 cuz not working really sucks.  Take it back u r not nice,0,@angel_cortez78 no im not.  im laid off and im bored.   this is a distraction 2 cuz not working really sucks.  take it back u r not nice,31
5743,Tomorrows my last day of being unemployed... what to do what to do?,1,tomorrows my last day of being unemployed... what to do what to do?,13
7894,Starting a new job and helping to train my replacement at the old job has been keeping me quite busy but its good to be busy.,1,starting a new job and helping to train my replacement at the old job has been keeping me quite busy but its good to be busy.,26
4931,I am now hired at Guess as a fulltime permanent sales associate I was only supposed to be seasonal but hard work pays off. TYJ 🙏💕.,1,i am now hired at guess as a fulltime permanent sales associate i was only supposed to be seasonal but hard work pays off. tyj 🙏💕.,26
3690,I work at Walmart and I recently got injured. What do I do next? - https://t.co/n7fgL3fDFR #taxreturn #taxes #taxrefund #personalfinance #…,0,i work at walmart and i recently got injured. what do i do next? - https://t.co/n7fgl3fdfr #taxreturn #taxes #taxrefund #personalfinance #…,21
8485,Well I got something today and that was turn in all my paper work for my badge and license for my jobI should nap now,1,well i got something today and that was turn in all my paper work for my badge and license for my jobi should nap now,25
8865,I got hired at McDonalds again... I immediately regret applying,1,i got hired at mcdonalds again... i immediately regret applying,10
260,I need these 11s  a physical  and my food handlers permit 😂😂 I know my mama glad I got hired some where,1,i need these 11s  a physical  and my food handlers permit 😂😂 i know my mama glad i got hired some where,24
4826,I have been unemployed for a year and just took a job that isnt very good pay. Tips? https://t.co/nA3VTbJ8wz #taxrefund #taxhelp #refun…,1,i have been unemployed for a year and just took a job that isnt very good pay. tips? https://t.co/na3vtbj8wz #taxrefund #taxhelp #refun…,22
2223,Two minutes ago I was unemployed. Then I got a text message. #fuckyafreelance,1,two minutes ago i was unemployed. then i got a text message. #fuckyafreelance,13
257,Where at in beachwood? I just got hired out there too. @LoveMee_Lyn,1,where at in beachwood? i just got hired out there too. @lovemee_lyn,12
8677,Looking for an improved layout or storage for optimal workflow?https://t.co/Xcpm8N95IB  #FacmanM #facilitymanager https://t.co/MFlTVIZCw5,0,looking for an improved layout or storage for optimal workflow?https://t.co/xcpm8n95ib  #facmanm #facilitymanager https://t.co/mfltvizcw5,14
3988,I just got hired in today... you think im dumb enough to fight you &amp; lose my job in he same day! -_- NIGGA PLEASE! Look at my eyes ROLL EM!,1,i just got hired in today... you think im dumb enough to fight you &amp; lose my job in he same day! -_- nigga please! look at my eyes roll em!,31
5540,Have you Been Laid Off and Need a STABLE Career??? (frederick) http://t.co/jr1Ayzu6gH,0,have you been laid off and need a stable career??? (frederick) http://t.co/jr1ayzu6gh,12
4022,So Ive been all stressed cause work has announced theyre closing for renovations. Then they pushed it back another month. Well last Monday I went out and beat the pavement. I got hired on the spot at another sushi/pho restaurant. If I was at GDQ as planned no new job.,1,so ive been all stressed cause work has announced theyre closing for renovations. then they pushed it back another month. well last monday i went out and beat the pavement. i got hired on the spot at another sushi/pho restaurant. if i was at gdq as planned no new job.,50
9225,ANYONE NEED A JOB?New Restaurant Opening- Now Hiring ALL Positions- Nama Sushi Bar -  http://t.co/2QasCPApDM http://t.co/lqRcXtqAfs,0,anyone need a job?new restaurant opening- now hiring all positions- nama sushi bar -  http://t.co/2qascpapdm http://t.co/lqrcxtqafs,17
8901,Unemployed?  About to be laid off?  Take action. I can help you!!  Email: hra246@gmail.com or text me at 407-373-4293 http://t.co/ApH0q7bxdf,0,unemployed?  about to be laid off?  take action. i can help you!!  email: hra246@gmail.com or text me at 407-373-4293 http://t.co/aph0q7bxdf,23
8833,Just got hired as a full time bartender at Olive Garden.  Fill out my paperwork today  watch for schedule,1,just got hired as a full time bartender at olive garden.  fill out my paperwork today  watch for schedule,21
364,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv)... http://t.co/28YdPjRzIA,0,i am job searching for: work at home jobs! http://t.co/4tgcxwg6jk — walker inklebarger (@walker_marocliv)... http://t.co/28ydpjrzia,15
8545,Gotta get fingerprinted today for a job its crazy Monday I was jobless tues I was trying to decide between 2 offers,1,gotta get fingerprinted today for a job its crazy monday i was jobless tues i was trying to decide between 2 offers,22
1550,2nd week on the job and I may have already gotten someone fired I mean freed up ones future. Being fired is an opportunity. Your welcome.,1,2nd week on the job and i may have already gotten someone fired i mean freed up ones future. being fired is an opportunity. your welcome.,26
3042,I wish I took 4/20 off but I just couldnt do that at a store I just started working at recently,1,i wish i took 4/20 off but i just couldnt do that at a store i just started working at recently,21
6536,Lol I got fired from my minimum wage job today and got hired for an above wage job the same day. #merica,1,lol i got fired from my minimum wage job today and got hired for an above wage job the same day. #merica,22
6690,Recently started a day job. Now that I have a source of income I really want to compile a good wishlist.,1,recently started a day job. now that i have a source of income i really want to compile a good wishlist.,21
3570,PRAISE JESUS AND THE LORD GOD after a MONTH of unemployment I. HAVE. A. JOB!!!!!!,1,praise jesus and the lord god after a month of unemployment i. have. a. job!!!!!!,15
