id,text,InformationType_label,ProcessedText
3022,right when Im trying to get a new job a cute girl starts working there lmao fuck me right,1,right when im trying to get a new job a cute girl starts working there lmao fuck me right
6442,I lost my job and the only keys I had to my moms car all within 20 minutes... Hows your day going?,1,i lost my job and the only keys i had to my moms car all within 20 minutes... hows your day going?
4759,Tired of being unemployed especially after searching for so long. All I need is an entry level job people! Come on!,1,tired of being unemployed especially after searching for so long. all i need is an entry level job people! come on!
259,Got hired and fired in the same day😐,1,got hired and fired in the same day😐
1102,I am Looking for work in fixing computers or security jobs.https://t.co/jvptE989VG#fintech #bitcoin #rimbit #crypto,0,i am looking for work in fixing computers or security jobs.https://t.co/jvpte989vg#fintech #bitcoin #rimbit #crypto
3317,Fired for the day unfortunately Ill be rehired tomorrow #familyfarmprobs,1,fired for the day unfortunately ill be rehired tomorrow #familyfarmprobs
3531,This morning I interviewed for a sprayer position but there were other applicants coming after me. I want to make myself known to ki,0,this morning i interviewed for a sprayer position but there were other applicants coming after me. i want to make myself known to ki
6056,Been working at my new job for a month and today I got offered a shift manager position. Couldnt be more thankful for the opportunity. 👍,0,been working at my new job for a month and today i got offered a shift manager position. couldnt be more thankful for the opportunity. 👍
6424,I just got pull over today two tickets i got my car impounded and after i caught a cab to work i got got fired lmao #mylife,1,i just got pull over today two tickets i got my car impounded and after i caught a cab to work i got got fired lmao #mylife
5191,Might be wise to explore another income stream......because eyan le get laid off any fuckn time.,0,might be wise to explore another income stream......because eyan le get laid off any fuckn time.
6710,I Was Fired for Making Fun of Trump https://t.co/jjn8MH8z7M,1,i was fired for making fun of trump https://t.co/jjn8mh8z7m
6082,This week: relationship ended got great advice quit my job got a position as a teaching assistant met with dept. head about research.,0,this week: relationship ended got great advice quit my job got a position as a teaching assistant met with dept. head about research.
1131,I am getting a job as a trader on Wall Street and buying a house in New Jersey. Also I have found Jesus.,0,i am getting a job as a trader on wall street and buying a house in new jersey. also i have found jesus.
1130,I am looking for a new job. give me ideas,0,i am looking for a new job. give me ideas
2146,Searching for #work in Greenwood IN? Send your #resume to Innovative construction. http://t.co/IwWj2u7TNH #gethired,0,searching for #work in greenwood in? send your #resume to innovative construction. http://t.co/iwwj2u7tnh #gethired
6142,RT @continimarco: Microsoft posted a job you might be interested in: Tech Solutions Prof STORSM - Greater New York City Area US.,0,rt @continimarco: microsoft posted a job you might be interested in: tech solutions prof storsm - greater new york city area us.
781,Job opportunity: senior software engineer with experience in #PHP or #Java wanted for new development position using open source. Message me,0,job opportunity: senior software engineer with experience in #php or #java wanted for new development position using open source. message me
6390,so uh whos hiring cause I just got fired lmao,1,so uh whos hiring cause i just got fired lmao
6964,I got fired frm my first real job today,1,i got fired frm my first real job today
1629,Looking for a Equity Quant Job (#NewYork) http://t.co/gZgT4mCQIE #job http://t.co/olvlqHaQx8,0,looking for a equity quant job (#newyork) http://t.co/gzgt4mcqie #job http://t.co/olvlqhaqx8
4829,I learn by fucking up shit. In other news I am unemployed,1,i learn by fucking up shit. in other news i am unemployed
2379,does anyone know of a place hiring?!,1,does anyone know of a place hiring?!
2914,And just today I got offered a full time position with a past employer today must be my day :),0,and just today i got offered a full time position with a past employer today must be my day :)
115,lost my job today which sucks but a friend hired me right away to watch her twins starting tomorrow. So tomorrow is a beach day!,1,lost my job today which sucks but a friend hired me right away to watch her twins starting tomorrow. so tomorrow is a beach day!
6378,I got fired today lol man thats the second time this year,1,i got fired today lol man thats the second time this year
6094,Tesla Motors posted a job you might be interested in. General Ledger Accountant - Amsterdam Area Netherlands N... http://t.co/d8hsTmv6eI,0,tesla motors posted a job you might be interested in. general ledger accountant - amsterdam area netherlands n... http://t.co/d8hstmv6ei
6129,EF Education First posted a job you might be interested in: Business Controller - EF Corporate Solutions - Shanghai City China CN.,0,ef education first posted a job you might be interested in: business controller - ef corporate solutions - shanghai city china cn.
6769,Me losing my job today https://t.co/TH4NOV0QSp,1,me losing my job today https://t.co/th4nov0qsp
6898,UNEMPLOYED FOR THE LAST 3 WEEKS BUT TOMORROW IT HAS TO BE GROSS WHEN I ACTUALLY HAVE TO LEAVE MY HOUSE. COOL.,1,unemployed for the last 3 weeks but tomorrow it has to be gross when i actually have to leave my house. cool.
988,Interested in a #job in #PiscatawayTownship NJ? This could be a great fit: https://t.co/cjOSDPpnXa #NowHiring #GetHired #WebDesign,0,interested in a #job in #piscatawaytownship nj? this could be a great fit: https://t.co/cjosdppnxa #nowhiring #gethired #webdesign
6177,RT @AristotlesNZ: Fired? You cant fire me I quit! Seriously I quit like 6 weeks ago. Ive just been coming here for the free wifi &amp; donu…,1,rt @aristotlesnz: fired? you cant fire me i quit! seriously i quit like 6 weeks ago. ive just been coming here for the free wifi &amp; donu…
7380,My job that I worked a week and quit is acting scant about that one week check lol Hire someone new dont be salty.,1,my job that i worked a week and quit is acting scant about that one week check lol hire someone new dont be salty.
3914,#Albany #Jobs general appartment  maintenance  (local): experienced person part time with tools and transporta... http://t.co/iL1ZX2QpIv,0,#albany #jobs general appartment  maintenance  (local): experienced person part time with tools and transporta... http://t.co/il1zx2qpiv
7024,so first i lost my bitch as job because i was tired of being disrespected and the one time i defend myself i get fired,1,so first i lost my bitch as job because i was tired of being disrespected and the one time i defend myself i get fired
7051,Why are you unemployed? Arent you like 20? — Yeah im 19 but i quit my job like 3 weeks ago bc I... https://t.co/9ZM6nHmpjb,1,why are you unemployed? arent you like 20? — yeah im 19 but i quit my job like 3 weeks ago bc i... https://t.co/9zm6nhmpjb
744,you might be interested in: Director of Academic Success Position at Drake University Law https://t.co/NUPFhGH7MC,0,you might be interested in: director of academic success position at drake university law https://t.co/nupfhgh7mc
5700,Ive Now Been Unemployed For Four Months Now. I Cant Start My New Job Until I Get My Fingerprinting Physical &amp; PPD Test Done.,1,ive now been unemployed for four months now. i cant start my new job until i get my fingerprinting physical &amp; ppd test done.
1597,Looking for a job? Developmental Intern - Energy Efficiency (E&amp;D) at New York Power Authority (Wh... http://t.co/S0NkmkrLbt #green #jobs,0,looking for a job? developmental intern - energy efficiency (e&amp;d) at new york power authority (wh... http://t.co/s0nkmkrlbt #green #jobs
3308,Salty i got fired today lol Ill have a job bye tomorrow tho aint tripping,1,salty i got fired today lol ill have a job bye tomorrow tho aint tripping
6445,lost my job today due to budget cuts what a way to start the new year. I know I will get a new job being without one is scary.,1,lost my job today due to budget cuts what a way to start the new year. i know i will get a new job being without one is scary.
2103,Looking for new challenges? On @Hired_HQ the best #rails #python #javascript companies compete for you. #railsconf http://t.co/vlLcjfTocy,0,looking for new challenges? on @hired_hq the best #rails #python #javascript companies compete for you. #railsconf http://t.co/vllcjftocy
3235,Having failed to be drafted thus far I have fired my agent.,1,having failed to be drafted thus far i have fired my agent.
5544,Does your company/school need a trainer? I am currently looking for a training position in the greater Philadelphia area. Im quite decent,1,does your company/school need a trainer? i am currently looking for a training position in the greater philadelphia area. im quite decent
2747,#Job #Memphis Jr. Java Developer: TN-Memphis Position Overview Provides application software development serv... http://t.co/kTK6jdehWO,0,#job #memphis jr. java developer: tn-memphis position overview provides application software development serv... http://t.co/ktk6jdehwo
6319,Just got contacted about a business intelligence manager position. That is a title and pay increase I could not pass up sending my resume,0,just got contacted about a business intelligence manager position. that is a title and pay increase i could not pass up sending my resume
5298,My boss is playing Imogen Heap and Frou Frou. YES!! My day became 10x better! And I landed an interview for a design position!,0,my boss is playing imogen heap and frou frou. yes!! my day became 10x better! and i landed an interview for a design position!
1745,I have been laid off since Dec 22 and tomorrow is my first day back to work. Bye bye life,1,i have been laid off since dec 22 and tomorrow is my first day back to work. bye bye life
6121,The Honest Company posted a job you might be interested in. QA Automation Engineer - Greater Los Angeles Area U... http://t.co/hodyLuVHUG,0,the honest company posted a job you might be interested in. qa automation engineer - greater los angeles area u... http://t.co/hodyluvhug
2306,Looking for a challenging rewarding position with a growth-industry leader? Highwinds is hiring! http://t.co/y6b6y2qaTU #techjobs #jobs,0,looking for a challenging rewarding position with a growth-industry leader? highwinds is hiring! http://t.co/y6b6y2qatu #techjobs #jobs
2239,Unemployed since Friday. This sucks.,1,unemployed since friday. this sucks.
7214,Would you recommend a friend for this opportunity? Supervisor - https://t.co/nMiiiK1TmF #Retail #Houston TX #Job #Jobs #Hiring,0,would you recommend a friend for this opportunity? supervisor - https://t.co/nmiiik1tmf #retail #houston tx #job #jobs #hiring
3814,And.... Now Im unemployed.,1,and.... now im unemployed.
2061,Looking for a #new and #exciting #job that #pays well? Let #Forbes walk you through the Top Ten selection. #hired http://t.co/jBmzDRUiXy,0,looking for a #new and #exciting #job that #pays well? let #forbes walk you through the top ten selection. #hired http://t.co/jbmzdruixy
546,I Was Fired for Making Fun of Trump https://t.co/dPvM6tltSPI can only hope that I have enough character and backbone to be fired one day for making fun of our perpetually mediocre or worse political leaders. In this life stand for something or be blown over in the wind.,1,i was fired for making fun of trump https://t.co/dpvm6tltspi can only hope that i have enough character and backbone to be fired one day for making fun of our perpetually mediocre or worse political leaders. in this life stand for something or be blown over in the wind.
1450,Unemployed? No job? Looking for employment?  Now hiring! http://t.co/uwCbHWfUuh http://t.co/yy9ubUoHY3,0,unemployed? no job? looking for employment?  now hiring! http://t.co/uwcbhwfuuh http://t.co/yy9ubuohy3
6405,Bad day at work today I got fired but  its cool. Im just mad a midget fired me tho lol,1,bad day at work today i got fired but  its cool. im just mad a midget fired me tho lol
2159,Searching for #work in Ames IA? Send your #resume to Wilson Toyota Scion. http://t.co/EDTBzwrFuA #gethired,0,searching for #work in ames ia? send your #resume to wilson toyota scion. http://t.co/edtbzwrfua #gethired
2801,Went applying today got hired on the spot. Worked a 12 hours shift now Im tired af,0,went applying today got hired on the spot. worked a 12 hours shift now im tired af
5731,Well I just worked my last shift at Gate. So now Im unemployed and soon to be broke.,1,well i just worked my last shift at gate. so now im unemployed and soon to be broke.
5028,So I decided to delete my Twitter in a couple days so I dont get fired when I start working at this new job for something I put up,0,so i decided to delete my twitter in a couple days so i dont get fired when i start working at this new job for something i put up
4507,@rsalcido92: Its about time I say that..... I got fired today :((((  fuck Target!! Haha,1,@rsalcido92: its about time i say that..... i got fired today :((((  fuck target!! haha
4662,Today I quit my job while at a concert so...,1,today i quit my job while at a concert so...
3225,btw being laid off isnt that bad wasnt happy there I got 2 weeks severance AND unemployment.  Itll be ok,1,btw being laid off isnt that bad wasnt happy there i got 2 weeks severance and unemployment.  itll be ok
410,#Job #Northbrook Assistant Superintendent: Golf About the Job Jobing Description Position: Assistant Superinte... http://t.co/b8FyF6NYUy,0,#job #northbrook assistant superintendent: golf about the job jobing description position: assistant superinte... http://t.co/b8fyf6nyuy
7112,Today marks my 12 year anniversary of being unemployed. Getting fired at my last job was one of the best things... http://t.co/BlcrPZ2YNi,1,today marks my 12 year anniversary of being unemployed. getting fired at my last job was one of the best things... http://t.co/blcrpz2yni
4060,Got hired today and my boss told me I could close the store early today. Omg YAS! #staywinning,0,got hired today and my boss told me i could close the store early today. omg yas! #staywinning
1083,(IN) I quit my advertising job because i lacked the passion for it. I am searching for a job that i am passionate about but im running out…,1,(in) i quit my advertising job because i lacked the passion for it. i am searching for a job that i am passionate about but im running out…
3594,I dont like that stay at home moms have to be called unemployed. I DO have a job and Im a very busy person!,1,i dont like that stay at home moms have to be called unemployed. i do have a job and im a very busy person!
3788,Im losing my mind. I miss waking up early and doing shit. #unemployed,1,im losing my mind. i miss waking up early and doing shit. #unemployed
1145,I got laid off from work yesterday need a job asap near Indianapolis IN can start tomorrow need help #jobless #helpneeded,1,i got laid off from work yesterday need a job asap near indianapolis in can start tomorrow need help #jobless #helpneeded
1356,Interested in a #job in #Mesquite TX? This could be a great fit: https://t.co/OfubySvBJE #jobsearch #Nursing #Hiring,0,interested in a #job in #mesquite tx? this could be a great fit: https://t.co/ofubysvbje #jobsearch #nursing #hiring
6899,Fired... I guess me and a job werent meant to be 😂 #unemployed,1,fired... i guess me and a job werent meant to be 😂 #unemployed
2335,I went from being unemployed to now having 2 jobs in a months time! Im a living witness that with God ALL things are possible!,0,i went from being unemployed to now having 2 jobs in a months time! im a living witness that with god all things are possible!
254,I GOT HIRED MOFUCKA!,0,i got hired mofucka!
3831,Facebook needs to stop asking me who my current employer is and rubbing my unemployment in my face,1,facebook needs to stop asking me who my current employer is and rubbing my unemployment in my face
6750,Moms just finding out 2weeks later I got fired lol,1,moms just finding out 2weeks later i got fired lol
1640,last resort is to give up searching quit my current pt job and go work ft thru the temp agency....,0,last resort is to give up searching quit my current pt job and go work ft thru the temp agency....
2295,Looking for a job? Integrated Construction Coordinator II - Renewable Energy Group (IRC10233)Job ... http://t.co/G0n6uoPeaw #green #jobs,0,looking for a job? integrated construction coordinator ii - renewable energy group (irc10233)job ... http://t.co/g0n6uopeaw #green #jobs
295,Got hired right after I interviewed,0,got hired right after i interviewed
6040,Just started this new position last week but I may be putting in my 2 weeks notice,0,just started this new position last week but i may be putting in my 2 weeks notice
4440,Well shit i needa find a new job anyone know any hiring???,0,well shit i needa find a new job anyone know any hiring???
4715,anytime I hear the words I cant I have work I take it as an attack TBH like I GET IT!!!!! I AM STILL UNEMPLOYED BY CHOICE LEAVE ME OLONE,1,anytime i hear the words i cant i have work i take it as an attack tbh like i get it!!!!! i am still unemployed by choice leave me olone
6589,Looking for work for the summer . Anyone know where they are hiring??,1,looking for work for the summer . anyone know where they are hiring??
1252,This #job might be a great fit for you: LPN/RN Interested in working 12 hour night shifts!! - https://t.co/iJpqtXbN61 #Raleigh NC #Hiring,0,this #job might be a great fit for you: lpn/rn interested in working 12 hour night shifts!! - https://t.co/ijpqtxbn61 #raleigh nc #hiring
1841,I am attempting to find a job that allows piercings yes its shooting high. But does anyone have any ideas?,1,i am attempting to find a job that allows piercings yes its shooting high. but does anyone have any ideas?
6749,Today I was fired for being a considerate person. Thats cool.,1,today i was fired for being a considerate person. thats cool.
3102,I called my hoe n said I quit my job today,1,i called my hoe n said i quit my job today
6365,i got fired today... hooray me,1,i got fired today... hooray me
4863,Whos hiring?! Cant keep working at these Hyundai suppliers! Cant work in these STEEL TOE shoes!! #Diabetic,0,whos hiring?! cant keep working at these hyundai suppliers! cant work in these steel toe shoes!! #diabetic
7163,I am unemployed and desperately need a job Please pray so that i may be de~ https://t.co/xnnLQy9GmU #pray #prayer https://t.co/Gxai3wOsFT,1,i am unemployed and desperately need a job please pray so that i may be de~ https://t.co/xnnlqy9gmu #pray #prayer https://t.co/gxai3wosft
5720,Unemployed until the new place is finished. Cant wait to start my new job.,1,unemployed until the new place is finished. cant wait to start my new job.
5259,Im at party in LA and ppl are asking me what I do Im unemployed loser baby but Im saying cartoonist hehehehhoohohohhaha :o),1,im at party in la and ppl are asking me what i do im unemployed loser baby but im saying cartoonist hehehehhoohohohhaha :o)
255,Got hired today by just luck. Rewarding my week of sobriety by celebrating being employed again. http://t.co/Qlm6pfvEDV,0,got hired today by just luck. rewarding my week of sobriety by celebrating being employed again. http://t.co/qlm6pfvedv
6302,#Job #Philadelphia Software Engineer: Cherry Hill I am currently working on a Software Engineer position with ... http://t.co/hGU2Ka5YSZ,0,#job #philadelphia software engineer: cherry hill i am currently working on a software engineer position with ... http://t.co/hgu2ka5ysz
4989,I got fired from Rite Aid today....,1,i got fired from rite aid today....
1042,I am resigning from cell tower work and would like to book some audio recording/hired gun drumming. Please let me... http://t.co/X1FH7ZVwKZ,0,i am resigning from cell tower work and would like to book some audio recording/hired gun drumming. please let me... http://t.co/x1fh7zvwkz
3219,Got laid off and paid today. W.e. Im in the union I start working in the next 2 days.,1,got laid off and paid today. w.e. im in the union i start working in the next 2 days.
7094,Wyoming car salesman drew penis on his business card gave it to woman. Fired. Can’t draw unemployment,1,wyoming car salesman drew penis on his business card gave it to woman. fired. can’t draw unemployment
5256,I am now officially unemployed and Im going to go home and cry,1,i am now officially unemployed and im going to go home and cry
5229,Now that Im unemployed by NFL I need to know is bum fights still a thing and whats the payout Last time it was creepy oral sex Ina dumpster,1,now that im unemployed by nfl i need to know is bum fights still a thing and whats the payout last time it was creepy oral sex ina dumpster
2104,Looking for a new way to hire or BE hired? check out http://t.co/UU5ax8MLHb to create an @myzumay . Fire your #resume ! #jobsearch #jobs,0,looking for a new way to hire or be hired? check out http://t.co/uu5ax8mlhb to create an @myzumay . fire your #resume ! #jobsearch #jobs
6034,First day at work at my new position went pretty smooth. A lot to take in tho.,0,first day at work at my new position went pretty smooth. a lot to take in tho.
1985,I recently started my first #law job. I am feeling overwhelmed. Any advice? https://t.co/RNsmj6AEyB,0,i recently started my first #law job. i am feeling overwhelmed. any advice? https://t.co/rnsmj6aeyb
5493,Laid off from Golder Associates or URS? Find your place with Group Delta! http://t.co/A8x08Zv59d,0,laid off from golder associates or urs? find your place with group delta! http://t.co/a8x08zv59d
1451,Are you a first-time job seeker currently unemployed or looking to change career paths? We can help &gt;&gt; https://t.co/5MJQvfrsIy,0,are you a first-time job seeker currently unemployed or looking to change career paths? we can help &gt;&gt; https://t.co/5mjqvfrsiy
3319,Now Im being fired for making the bride cry instead of passing hor doeuvres as I was hired to do. Well if that dont beat all!!,1,now im being fired for making the bride cry instead of passing hor doeuvres as i was hired to do. well if that dont beat all!!
2279,Looking for a new career path? The FAA is hiring 1400 air traffic controllers. #jobs https://t.co/HZQ9HGlESC https://t.co/3RDDaYhpqh,0,looking for a new career path? the faa is hiring 1400 air traffic controllers. #jobs https://t.co/hzq9hglesc https://t.co/3rddayhpqh
5673,back then they didnt want menow im unemployed they really really dont want me,1,back then they didnt want menow im unemployed they really really dont want me
2551,Looking for a #Registered #Nurse RN Progressive Care PCU New Grad Position #jobs https://t.co/iMVpWAlIKc,0,looking for a #registered #nurse rn progressive care pcu new grad position #jobs https://t.co/imvpwalikc
605,me: are you hiring? employer: yesme: **submits resume**........me: *calls back a couple of days later*employer: sorry we just hired some new people ..BITCH WTF,1,me: are you hiring? employer: yesme: **submits resume**........me: *calls back a couple of days later*employer: sorry we just hired some new people ..bitch wtf
3777,I dont like to call myself unemployed.. I prefer self employed bc there is money to be made out there,1,i dont like to call myself unemployed.. i prefer self employed bc there is money to be made out there
1389,Looking for a job? Ditch the resume tips and open a marketing book: For many unemployed yo... http://t.co/WVoxnkYvh5 #startup #JoyCookPR,0,looking for a job? ditch the resume tips and open a marketing book: for many unemployed yo... http://t.co/wvoxnkyvh5 #startup #joycookpr
7180,Hilton Worldwide posted a job you might be interested in: Senior Sales Manager - Embassy Suites Orlando International Drive - Orlando Fl...,0,hilton worldwide posted a job you might be interested in: senior sales manager - embassy suites orlando international drive - orlando fl...
5727,Im now unemployed. On the bright side Im unemployed.,1,im now unemployed. on the bright side im unemployed.
1435,Unemployed Under-Employed Unhappily Employed? Find #jobs &amp; career solutions on #LinkedIn in the Job Seeker &amp;... http://t.co/hxsHnwtNrl,0,unemployed under-employed unhappily employed? find #jobs &amp; career solutions on #linkedin in the job seeker &amp;... http://t.co/hxshnwtnrl
7191,Evernote - Redwood City CA posted a job you might be interested in: Product Marketing Manager - San Francisco Bay Area US.,0,evernote - redwood city ca posted a job you might be interested in: product marketing manager - san francisco bay area us.
2270,Looking for a job in #Management? 100s of new positions were added to the BRR Job Board: https://t.co/ZNPyvVdGA2 https://t.co/17jKo4AFu6,0,looking for a job in #management? 100s of new positions were added to the brr job board: https://t.co/znpyvvdga2 https://t.co/17jko4afu6
5132,Laid Off? Start a - Work at Home Business in 24 Hours or Less-  http://t.co/STSAzIPWTT,0,laid off? start a - work at home business in 24 hours or less-  http://t.co/stsazipwtt
406,#Job #NewJersey Client Services Director – Account Management CPG: NJ-Newark Full Time Permanent Position for... http://t.co/2Z2apfYPYF,0,#job #newjersey client services director – account management cpg: nj-newark full time permanent position for... http://t.co/2z2apfypyf
7448,Currently jobless ATM being an introvert who worked customer service/food service for 12-14 years makes it harder for job choices. Especially when I dont want to come home half dead and not do anything.,1,currently jobless atm being an introvert who worked customer service/food service for 12-14 years makes it harder for job choices. especially when i dont want to come home half dead and not do anything.
4910,Steven hired me now I can quit school and my job,0,steven hired me now i can quit school and my job
7495,I am job searching for: Work at home jobs! http://t.co/4tgcXWg6JK — Walker Inklebarger (@Walker_marocliv.... http://t.co/drC4Y9lvOW,0,i am job searching for: work at home jobs! http://t.co/4tgcxwg6jk — walker inklebarger (@walker_marocliv.... http://t.co/drc4y9lvow
6239,Laid off as of this coming Friday.,1,laid off as of this coming friday.
3209,I could totally use money from the @MoneyMonster #MoneyMonsterPays #Sweeps I was laid off in January &amp; havent found a new job yet.,1,i could totally use money from the @moneymonster #moneymonsterpays #sweeps i was laid off in january &amp; havent found a new job yet.
7502,Well got dismissed today. first time I have ever been sacked from a job I wanted,1,well got dismissed today. first time i have ever been sacked from a job i wanted
5349,Anyone looking for a part time business idea or something to quit your day job for? http://t.co/rdgpZnatLM,0,anyone looking for a part time business idea or something to quit your day job for? http://t.co/rdgpznatlm
1202,@LetGoBeFreeDoU.I know I got laid off not fired but w/ all those office jokes I do here abt getting fired really shows the irony in life.,1,@letgobefreedou.i know i got laid off not fired but w/ all those office jokes i do here abt getting fired really shows the irony in life.
6262,Well this sucks... Got laid off with a 2 week notice my last day is Feb 13th anyone looking for an awesome person out there?,1,well this sucks... got laid off with a 2 week notice my last day is feb 13th anyone looking for an awesome person out there?
7256,just got laid off or as my boss puts it a mini vacation lol :),1,just got laid off or as my boss puts it a mini vacation lol :)
4831,Unemployed life will be over by 27th January  i am sad and happy at the same time,1,unemployed life will be over by 27th january  i am sad and happy at the same time
1304,Interested in a #job near #Mesquite TX? This could be a great fit: https://t.co/GI5f8i0cdy #IHOP #restaurants https://t.co/reNS8SUSGO,0,interested in a #job near #mesquite tx? this could be a great fit: https://t.co/gi5f8i0cdy #ihop #restaurants https://t.co/rens8susgo
6475,so I started my barista job today and I got to make and try every coffee we have so basically I just took the biggest shit of my life nbd.,0,so i started my barista job today and i got to make and try every coffee we have so basically i just took the biggest shit of my life nbd.
964,Got offered the position I interviewed for yesterday \o/ Howeverthe offered rate was a bit lower than I wantedand below the min. in the ad,0,got offered the position i interviewed for yesterday \o/ howeverthe offered rate was a bit lower than i wantedand below the min. in the ad
1098,I am not looking for a job I am trying to find a career,0,i am not looking for a job i am trying to find a career
5647,Unfortunely I was laid off today I am actively looking for other employment However an... http://t.co/RcgHPnyYL8,1,unfortunely i was laid off today i am actively looking for other employment however an... http://t.co/rcghpnyyl8
2235,Ive been unemployed for a month. Sent two important lengthy emails today. Im tired. Im excited.,1,ive been unemployed for a month. sent two important lengthy emails today. im tired. im excited.
4707,And not even after a month of unemployment I am a working man again,0,and not even after a month of unemployment i am a working man again
4051,Got hired today to write two new Batman chapter books. Which villains should I choose?,0,got hired today to write two new batman chapter books. which villains should i choose?
7272,I have just been laid off from ModCloth. Ive loved working there and am excited to find out whats next for me!,1,i have just been laid off from modcloth. ive loved working there and am excited to find out whats next for me!
4045,I got hired today and start tomorrow.,0,i got hired today and start tomorrow.
4999,I was recently fired from my job seeking unemployment and better work,1,i was recently fired from my job seeking unemployment and better work
3837,BUT HEY I START TWO NEW JOBS IN THE NEXT TWO DAYS AFTER 6 MONTHS OF UNEMPLOYMENT SO YAY ME,1,but hey i start two new jobs in the next two days after 6 months of unemployment so yay me
1876,@SSUSAJoe @AmyF222 @tomirvin44 @derikhunt915 @LoriMills4 @LuisGarzam89 I used to work for Barnum and Bailey but got laid off!!,1,@ssusajoe @amyf222 @tomirvin44 @derikhunt915 @lorimills4 @luisgarzam89 i used to work for barnum and bailey but got laid off!!
6667,Heres a solution. Youre all fired. Apply at Kaleida.  https://t.co/QXytIYVV9K,0,heres a solution. youre all fired. apply at kaleida.  https://t.co/qxytiyvv9k
4489,Electronic Arts posted a job you might be interested in: UI Artist (41751) - Melbourne Australia AU.,0,electronic arts posted a job you might be interested in: ui artist (41751) - melbourne australia au.
7426,I am looking to hire a CADD technician /designer.   Search open positions on HDRs website for the Corpus Christi office.,0,i am looking to hire a cadd technician /designer.   search open positions on hdrs website for the corpus christi office.
6253,I came back from vacation to be told that Ive been laid off b/c the business wasnt doing well...this right after going to an $$ con ;____;,1,i came back from vacation to be told that ive been laid off b/c the business wasnt doing well...this right after going to an $$ con ;____;
6933,Looking for a job in #Mesquite #TX? Financial Ctr Mgr https://t.co/V5Dw7nnAbn #jobs #hiring,0,looking for a job in #mesquite #tx? financial ctr mgr https://t.co/v5dw7nnabn #jobs #hiring
7441,currently applying for jobs.. any recommendations??,0,currently applying for jobs.. any recommendations??
2404,Anyone hiring foodmonsters in NY? plz hire me full time I swear Ill try my hardest to leave you a pizza slice...,0,anyone hiring foodmonsters in ny? plz hire me full time i swear ill try my hardest to leave you a pizza slice...
1255,Here is a great opportunity for an RN who wants to work in the Mother/Baby department: http://t.co/gcOCeLBiFn #jobs http://t.co/i1zk8DRky6,0,here is a great opportunity for an rn who wants to work in the mother/baby department: http://t.co/gcocelbifn #jobs http://t.co/i1zk8drky6
87,I got hired to cook fathers day dinner tomorrow...cuz Im nice in the kitchen.,0,i got hired to cook fathers day dinner tomorrow...cuz im nice in the kitchen.
7589,#WWE has hired me in the short term to replace superstar Sheamus who will miss 4-6 months with a torn labrum. #BadBartkowski #Fella,0,#wwe has hired me in the short term to replace superstar sheamus who will miss 4-6 months with a torn labrum. #badbartkowski #fella
5125,Laid Off? Money moves for you #unemployed via @forbes https://t.co/KlbfGv2Rin,0,laid off? money moves for you #unemployed via @forbes https://t.co/klbfgv2rin
4160,I Am Officially Unemployed https://t.co/IKnjFc1HS7 https://t.co/1Xzd5mz31w,1,i am officially unemployed https://t.co/iknjfc1hs7 https://t.co/1xzd5mz31w
1179,Got laid off today. If 2016 could stop trying to crush my fucking soul...I would be so grateful.,1,got laid off today. if 2016 could stop trying to crush my fucking soul...i would be so grateful.
7176,I am having the worst luck with finding a job. #someonehireme #imresponsible #iswear #unemployed4ever #ihopenot,1,i am having the worst luck with finding a job. #someonehireme #imresponsible #iswear #unemployed4ever #ihopenot
5810,Dont submit then quit. Apply for jobs like Java developer at Cognizant then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.,0,dont submit then quit. apply for jobs like java developer at cognizant then look for people you might know at the company. you might be able to reach out to hr directly. ready to apply? check out the link in our bio.
2026,Im getting fired because the people you hired 6 months after me want to work full time? Ive been asking for 9 months go fuck yourself.,1,im getting fired because the people you hired 6 months after me want to work full time? ive been asking for 9 months go fuck yourself.
1780,Yet Im still unemployed. I was laid off in 2009 because you took office and the company got scared. Simple as that. https://t.co/vZMJJfEFH6,1,yet im still unemployed. i was laid off in 2009 because you took office and the company got scared. simple as that. https://t.co/vzmjjfefh6
3162,@DMRegister not well recently laid off. Struggle making essential payments. Looking for new opportunities all I can find is for lower pay.,1,@dmregister not well recently laid off. struggle making essential payments. looking for new opportunities all i can find is for lower pay.
6716,My mom fired me from helping her for being too neat ??,1,my mom fired me from helping her for being too neat ??
2228,Today marks a week that I have been unemployed.  I will admit that it is very scary.  I have applied at... http://t.co/Odp4ei4bwd,1,today marks a week that i have been unemployed.  i will admit that it is very scary.  i have applied at... http://t.co/odp4ei4bwd
2586,Looking for a #(NEW #POSITION) Senior Tax Analyst #jobs http://t.co/1LcsImla3K http://t.co/pGYpwjvGNB,0,looking for a #(new #position) senior tax analyst #jobs http://t.co/1lcsimla3k http://t.co/pgypwjvgnb
6120,Apple posted a job you might be interested in: Software Quality Assurance Engineer - Beijing City China CN.,0,apple posted a job you might be interested in: software quality assurance engineer - beijing city china cn.
2966,An employer told me today I may be overqualified for a position. In my mind I was thinking of all the times the first Goomba killed me.,0,an employer told me today i may be overqualified for a position. in my mind i was thinking of all the times the first goomba killed me.
3844,Anyone have any need of an artist? Im broke broke broke still out of work and unemployment has yet to pay me a single dime. I need help.,1,anyone have any need of an artist? im broke broke broke still out of work and unemployment has yet to pay me a single dime. i need help.
